px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.30605	-12.9749	-2.80522	-0.527369	-1.12025	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.550268
6.19324	-12.9203	-2.57433	-0.57091	-1.0872	6.09711	-13.0021	6.1	-13	-2.73	0.910004	1.33696
6.02819	-12.8752	-2.64647	-0.587116	-1.03681	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.854397
5.92816	-12.8254	-2.52144	-0.622718	-1.01381	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.2347
5.76987	-12.7781	-2.60572	-0.627442	-0.95949	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.989026
5.6515	-12.6967	-2.63417	-0.675359	-0.95585	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.263526
5.51131	-12.6139	-2.67824	-0.706006	-0.929694	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.241043
5.39587	-12.5109	-2.70564	-0.757438	-0.929907	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.162945
5.275	-12.4171	-2.72079	-0.793637	-0.912703	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0898394
5.16062	-12.3037	-2.84274	-0.841418	-0.913837	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.488014
5.01759	-12.2106	-2.87761	-0.852009	-0.868033	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.575281
4.93853	-12.1269	-2.54163	-0.888423	-0.846401	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.27771
4.84759	-12.0218	-2.54356	-0.929139	-0.839775	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0159143
4.73418	-11.8693	-2.99434	-0.976688	-0.848872	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.22275
4.64131	-11.7374	-2.99153	-1.01781	-0.84271	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0251088
4.58735	-11.6336	-2.54391	-1.06548	-0.837985	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.53779
4.52642	-11.5156	-2.53232	-1.11193	-0.838972	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0446513
4.42773	-11.3316	-3.10176	-1.14964	-0.829944	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	6.20709
4.39371	-11.1654	-3.08864	-1.22255	-0.861932	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.263625
4.39218	-11.0688	-2.4893	-1.29522	-0.896875	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.11253
4.36015	-10.9396	-2.48357	-1.34491	-0.897527	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0119718
4.35126	-10.82	-2.28046	-1.41013	-0.919031	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.13189
4.36462	-10.6832	-2.29261	-1.48851	-0.950902	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.287183
4.33991	-10.5344	-2.62927	-1.51578	-0.918083	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.7424
4.37167	-10.3869	-2.6568	-1.59525	-0.956468	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.45426
4.38847	-10.2451	-2.63871	-1.65672	-0.973926	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.764152
4.45198	-10.0915	-2.69471	-1.75028	-1.0252	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.847119
4.48081	-9.94774	-2.76858	-1.79866	-1.01723	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.311004
4.56158	-9.79234	-2.84053	-1.88933	-1.06233	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.729763
4.66831	-9.66602	-2.57646	-2.03	-1.1902	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	4.87978
4.73831	-9.54097	-2.58215	-2.09755	-1.19266	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.00258971
4.76564	-9.39718	-2.76352	-2.0848	-1.06851	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	3.60203
4.85495	-9.26252	-2.78916	-2.15042	-1.07583	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0322268
4.91618	-9.11555	-2.90024	-2.16232	-0.99879	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.4006
5.02243	-8.97809	-2.93989	-2.22432	-1.00628	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0538552
5.08993	-8.82677	-3.03539	-2.22121	-0.907996	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.06217
5.22065	-8.67821	-3.1211	-2.28139	-0.918563	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.209435
5.3514	-8.55873	-3.1069	-2.35471	-0.95868	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.304793
5.46212	-8.44515	-3.07475	-2.40173	-0.952972	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0577835
5.51417	-8.31917	-2.99361	-2.3643	-0.789712	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.07677
5.60366	-8.22277	-2.90026	-2.40006	-0.78286	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.272491
5.75232	-8.14008	-2.89309	-2.49169	-0.87501	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.95074
5.87397	-8.04621	-2.87926	-2.53646	-0.871716	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0383761
5.89204	-7.93916	-2.5738	-2.4562	-0.621011	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	13.9997
6.02643	-7.82129	-2.6775	-2.48502	-0.613407	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.359192
6.12551	-7.7209	-2.64511	-2.48416	-0.543995	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	1.28208
6.25066	-7.61486	-2.6971	-2.50798	-0.536726	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.160492
6.34232	-7.51177	-2.62588	-2.49045	-0.44494	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	1.96566
6.46111	-7.41009	-2.65876	-2.50804	-0.437129	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.143761
6.59082	-7.32256	-2.69345	-2.53793	-0.447812	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.0960879
6.73354	-7.20985	-2.78785	-2.55302	-0.436016	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.318694
6.8223	-7.10963	-2.65186	-2.52432	-0.336395	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	2.29834
6.95791	-7.00474	-2.72313	-2.5359	-0.327448	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.155473
7.09352	-6.92857	-2.80903	-2.57375	-0.369332	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.569931
7.23409	-6.82051	-2.91084	-2.57969	-0.35356	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.393766
7.26323	-6.71049	-2.5341	-2.48331	-0.137759	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	12.6556
7.36544	-6.61027	-2.57639	-2.47785	-0.123964	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.333198
7.56881	-6.57465	-2.88714	-2.62268	-0.382735	7.67988	-6.69347	7.5	-6.55	2.72747	0	20.3379
7.68501	-6.52048	-2.80138	-2.65107	-0.392715	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.215812
7.75923	-6.45394	-2.44952	-2.62038	-0.285155	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	5.34898
7.87324	-6.377	-2.45853	-2.62905	-0.27754	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.114593
8.02938	-6.31136	-2.68515	-2.67907	-0.348197	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.67286
8.15924	-6.24346	-2.684	-2.69581	-0.345678	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.0176903
8.18867	-6.16956	-2.0655	-2.62268	-0.165078	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	14.6027
8.31749	-6.0627	-2.1982	-2.60441	-0.130097	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.835041
8.49022	-5.99933	-2.61212	-2.6703	-0.247335	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	8.16079
8.63002	-5.91239	-2.6677	-2.67116	-0.231418	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.155883
8.71244	-5.83043	-2.37871	-2.62926	-0.131451	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	3.5249
8.8424	-5.72971	-2.46274	-2.6142	-0.104178	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.411499
8.98285	-5.65283	-2.62268	-2.63474	-0.138454	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.25983
9.12528	-5.54297	-2.71348	-2.61774	-0.108674	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.46585
9.22198	-5.45102	-2.50765	-2.57732	-0.0252849	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.37496
9.34638	-5.34083	-2.57746	-2.5554	0.0019163	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.423746
9.48382	-5.25667	-2.70596	-2.56977	-0.0294429	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.778531
9.62601	-5.13057	-2.80977	-2.54461	0.00244052	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.529708
9.66628	-5.02113	-2.35855	-2.4433	0.187916	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	11.7288
9.76207	-4.91408	-2.42021	-2.41531	0.209289	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.29177
9.86519	-4.82159	-2.43064	-2.402	0.212826	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.102467
9.96215	-4.71123	-2.46341	-2.37761	0.226912	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.174369
10.0668	-4.61402	-2.49754	-2.36903	0.219536	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.0862462
10.1658	-4.49384	-2.54463	-2.34296	0.235353	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.189315
10.3223	-4.40281	-2.84327	-2.40778	0.0940822	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	6.1443
10.4438	-4.27961	-2.88846	-2.3942	0.104073	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0717915
10.4517	-4.15485	-2.3319	-2.25967	0.337569	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	16.144
10.5437	-4.01695	-2.42538	-2.22361	0.358637	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.31054
10.6294	-3.90201	-2.46178	-2.20438	0.355441	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.115076
10.7277	-3.73938	-2.6029	-2.16442	0.380071	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.598447
10.8435	-3.62761	-2.74422	-2.19769	0.280936	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.53416
10.9343	-3.49088	-2.78026	-2.17701	0.287091	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0385818
10.9689	-3.35227	-2.58086	-2.08798	0.419623	11.0183	-3.30073	11	-3.3	0.908549	2.72563	4.27845
11.0478	-3.19583	-2.66843	-2.05474	0.432082	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.207391
11.0969	-3.05467	-2.63146	-2.00117	0.48556	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.653778
11.1568	-2.89516	-2.69868	-1.96394	0.497491	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.16304
11.206	-2.75116	-2.70134	-1.92705	0.513286	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0787921
11.2578	-2.58491	-2.77024	-1.89061	0.522491	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.140298
11.2046	-2.39992	-2.6437	-1.69134	0.842792	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	22.9151
11.2106	-2.25147	-2.64747	-1.63942	0.848367	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.0923772
11.3133	-2.21961	-2.23848	-1.78125	0.494337	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	27.833
11.3452	-2.05018	-2.37413	-1.75013	0.496802	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.457426
11.3368	-1.90708	-2.38056	-1.67696	0.577204	11.224	-1.77367	11.35	-1.8	0	2.71996	1.83647
11.3563	-1.72465	-2.52534	-1.64278	0.579017	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.484304
11.3544	-1.57569	-2.55484	-1.59744	0.601261	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.263695
11.3557	-1.40083	-2.65041	-1.56137	0.604	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.237172
11.2379	-1.22668	-2.86134	-1.3471	0.942011	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	24.4868
11.1955	-1.07191	-2.90574	-1.29498	0.946627	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.151181
11.131	-0.917619	-2.99869	-1.22297	0.989004	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.718377
11.0754	-0.765472	-3.03259	-1.17413	0.987305	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0409812
10.9704	-0.596319	-3.21301	-1.07823	1.06466	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	1.89102
10.8753	-0.481868	-3.11758	-1.00558	1.08326	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.377257
10.7879	-0.353432	-3.05013	-0.949793	1.07513	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.166498
10.6828	-0.268088	-2.93886	-0.871137	1.10144	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.525268
10.5112	-0.116459	-3.51733	-0.76209	1.21584	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	10.0433
10.3753	-0.0588154	-3.39504	-0.671347	1.25558	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.908083
10.2804	0.00550866	-3.03605	-0.621673	1.21843	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.90267
10.1521	0.0447092	-2.95488	-0.534922	1.25246	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.564591
10.0591	0.0838837	-2.62176	-0.473483	1.23848	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.34123
9.93946	0.113764	-2.58413	-0.394418	1.26053	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.225266
9.79273	0.166792	-2.83514	-0.325757	1.27536	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.81921
9.65704	0.157248	-2.77834	-0.226336	1.321	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.912825
9.50831	0.184089	-2.90124	-0.157336	1.32718	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.483394
9.36019	0.18367	-2.89527	-0.0755748	1.34593	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.161287
9.27023	0.157888	-2.34521	0.019358	1.371	9.46113	0.134275	9.25	0.15	-1.81915	0	6.35944
9.14143	0.153837	-2.34752	0.0922614	1.36787	9.13787	0.161547	9.15	0.15	-1.81913	0	0.00438734
8.98413	0.160707	-2.72042	0.135426	1.33469	9.02723	0.196492	9	0.2	-2.99927	0.99976	3.05185
8.84642	0.169558	-2.72636	0.175404	1.30173	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.438
8.69144	0.159119	-2.90737	0.219085	1.27316	8.67607	0.247512	8.7	0.25	-2.99873	0	0.947157
8.5519	0.158954	-2.89323	0.251625	1.23569	8.54916	0.247046	8.55	0.25	-2.99871	0	0.485785
8.41137	0.128122	-2.80331	0.311258	1.22758	8.44086	0.253341	8.4	0.25	-2.72872	0	0.427851
8.26288	0.131424	-2.77558	0.330949	1.17031	8.2302	0.258614	8.25	0.25	-2.72871	0	1.08607
8.10964	0.103287	-2.96031	0.360577	1.13058	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.17288
7.9701	0.071571	-2.94558	0.396227	1.10562	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.228047
7.81302	0.0370706	-3.11705	0.416378	1.05638	7.82213	0.149733	7.8	0.15	-3.00101	0	1.33649
7.66884	0.0257333	-3.06671	0.423812	1.00239	7.63383	0.15164	7.65	0.15	-3.00099	0	1.07606
7.52588	-0.0268221	-2.97789	0.467149	0.991119	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.492464
7.37956	-0.0511796	-2.91938	0.479763	0.941244	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.925424
7.27522	-0.107909	-2.69023	0.532832	0.958827	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.76902
7.16176	-0.14199	-2.6411	0.552845	0.9256	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.477103
6.98512	-0.205021	-2.99015	0.556071	0.849084	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	4.42219
6.85121	-0.274484	-2.95521	0.588382	0.831741	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.142832
6.8095	-0.380393	-2.38645	0.710898	0.972488	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.3899
6.7263	-0.454265	-2.36919	0.756498	0.968806	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0344769
6.62513	-0.531994	-2.50907	0.780275	0.924739	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.19986
6.54026	-0.622589	-2.50728	0.827256	0.9256	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.00359892
6.49526	-0.748973	-2.29923	0.945013	1.04572	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.47255
6.43057	-0.875883	-2.36952	1.01781	1.06994	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.449317
6.3867	-1.01376	-2.35919	1.12103	1.14967	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.35424
6.33802	-1.15476	-2.44435	1.19656	1.17008	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.49603
6.33772	-1.34167	-2.52611	1.36117	1.34297	6.5527	-1.43518	6.35	-1.4	0	-3.00132	5.81564
6.31964	-1.48808	-2.58538	1.43939	1.35439	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.305644
6.30125	-1.61736	-2.54098	1.49789	1.32588	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.199619
6.30437	-1.75292	-2.52392	1.57563	1.3318	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.084457
6.32172	-1.91973	-2.7006	1.67284	1.38529	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.06632
6.33758	-2.07113	-2.75317	1.74066	1.38087	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.159748
6.33119	-2.15244	-2.40978	1.75917	1.28474	6.3068	-2.23646	6.35	-2.25	0	-2	4.26514
6.35226	-2.29084	-2.46769	1.81679	1.27362	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.229983
6.36208	-2.39414	-2.30291	1.85422	1.22563	6.26272	-2.46894	6.35	-2.5	0	-3	1.53179
6.38566	-2.53947	-2.39435	1.89763	1.19979	6.36265	-2.64414	6.35	-2.65	0	-3	0.689613
6.43439	-2.69595	-2.64824	1.95979	1.21409	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.50318
6.4775	-2.85062	-2.72624	2.00101	1.1871	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.615334
6.54563	-3.02046	-2.99116	2.05687	1.19293	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.71469
6.5967	-3.20591	-3.10236	2.07731	1.14103	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.58774
6.63254	-3.31679	-2.61803	2.10256	1.06938	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.52659
6.68791	-3.47256	-2.67485	2.13135	1.03195	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.59443
6.75847	-3.60604	-2.76887	2.17174	1.02026	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.36744
6.81509	-3.75546	-2.82015	2.18816	0.97774	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.761745
6.87068	-3.87164	-2.59593	2.21739	0.941613	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	2.00245
6.9291	-4.0336	-2.65691	2.22311	0.885304	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.24463
6.97346	-4.12512	-2.22388	2.24701	0.844088	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	4.7324
7.02427	-4.256	-2.25818	2.25497	0.798329	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.819875
7.10325	-4.37637	-2.44365	2.28074	0.783719	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.09672
7.1457	-4.51937	-2.48291	2.26453	0.717983	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	1.7407
7.25782	-4.67165	-2.94514	2.29205	0.716386	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.23698
7.32891	-4.82362	-2.98024	2.28391	0.663286	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	1.00695
7.37483	-4.91505	-2.52239	2.28726	0.616695	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.82719
7.42779	-5.05253	-2.55405	2.27171	0.560901	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	1.0286
7.49927	-5.16164	-2.54691	2.28403	0.54171	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.376333
7.54257	-5.31275	-2.58443	2.25044	0.469341	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	1.72749
7.62313	-5.43246	-2.70774	2.26255	0.458256	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.741947
7.69357	-5.56678	-2.73617	2.25545	0.422341	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.453218
7.76293	-5.67597	-2.6339	2.26036	0.400883	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.61539
7.81552	-5.83009	-2.67942	2.22729	0.337814	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	1.31362
7.89526	-5.94741	-2.77502	2.23734	0.331931	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.63874
7.96814	-6.08109	-2.79978	2.23	0.303566	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.28723
8.02253	-6.17308	-2.48027	2.22901	0.278267	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	2.77491
8.08036	-6.29685	-2.50148	2.2156	0.246256	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.326428
8.18956	-6.44018	-2.9684	2.23209	0.258695	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.32047
8.26792	-6.58492	-2.99825	2.22003	0.229254	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.357519
8.31747	-6.67737	-2.43694	2.21094	0.192736	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	7.52647
8.37577	-6.81214	-2.45787	2.19171	0.15805	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.349786
8.46802	-6.94184	-2.68873	2.19936	0.160819	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.65253
8.519	-7.08349	-2.71216	2.1705	0.118116	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.559998
8.59509	-7.2019	-2.81774	2.17513	0.119435	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.959914
8.66635	-7.32674	-2.82432	2.17031	0.106901	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.0473939
8.75034	-7.45553	-2.9004	2.17299	0.105036	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.251888
8.80865	-7.60259	-2.92278	2.14784	0.0695247	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.370668
8.84913	-7.69678	-2.53093	2.13127	0.036869	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	3.90803
8.89656	-7.81795	-2.53654	2.11294	0.0134839	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.196803
9.01199	-7.98307	-3.12811	2.13089	0.0457007	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	8.5916
9.081	-8.12974	-3.14015	2.11668	0.0264042	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.108936
9.11816	-8.22904	-2.70079	2.09452	-0.0128711	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.82147
9.17745	-8.34981	-2.70116	2.08682	-0.021074	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0306468
9.24595	-8.47679	-2.63336	2.08187	-0.0273572	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.271005
9.29738	-8.61917	-2.64559	2.05998	-0.0510137	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.165614
9.35236	-8.74188	-2.60066	2.05037	-0.0595018	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.493679
9.394	-8.89614	-2.63	2.01807	-0.0931354	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.328417
9.47386	-9.04756	-2.92964	2.02311	-0.0739918	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.06786
9.50828	-9.20337	-2.95136	1.98857	-0.109738	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.379061
9.53231	-9.31851	-2.52449	1.95315	-0.158984	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	4.4299
9.58184	-9.44517	-2.52028	1.94451	-0.158816	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.00574201
9.63352	-9.58054	-2.57489	1.93625	-0.156746	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0718174
9.66527	-9.7286	-2.59433	1.90836	-0.17895	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.138311
9.72261	-9.87945	-2.75505	1.90617	-0.164655	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.56473
9.76214	-10.0311	-2.76667	1.88711	-0.176189	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0360099
9.78136	-10.1496	-2.50063	1.85668	-0.210023	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.63226
9.79495	-10.3052	-2.53643	1.81871	-0.240489	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.25517
9.85594	-10.4693	-2.94351	1.8335	-0.192956	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.06651
9.87312	-10.6271	-2.96757	1.80362	-0.21631	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.153281
9.89268	-10.7611	-2.86165	1.78046	-0.236025	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.354628
9.8964	-10.9226	-2.89898	1.74337	-0.265423	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.244671
9.8753	-11.0251	-2.42035	1.68076	-0.350525	9.91881	-11.1448	9.85	-11.05	0	-1.9956	7.3418
9.87951	-11.149	-2.42702	1.65658	-0.358092	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.022454
